Decomposition & coeff fixed & coeff prop & iter & cols u & cols t & CPU & CPUmp & CPUpp & LB & gap & \\ \hline  % 20_24_1_3_0_1_0
&&&&&&&&&&&
Overlapping =  &0.5&1&101&1420&1922&29.8188&0&0&292348&-29234700&  \\ 
Overlapping >=  &0.5&1&91&1150&1499&24.1253&0&0&292348&-29234700&  \\  \hline 
Overlapping =  &0.5&0&109&1327&1732&28.6172&0&0&258802&-25880100&  \\ 
Overlapping >=  &0.5&0&25&135&91&4.19739&0&0&252399&-25239800&  \\ 
Overlapping =  &0.5&0.5&98&1347&1753&25.5384&0&0&258802&-25880100&  \\ 
Overlapping >=  &0.5&0.5&64&794&933&14.2156&0&0&258052&-25805100&  \\ 
Overlapping =  &0.5&0.75&101&1390&1791&27.3147&0&0&258802&-25880100&  \\ 
Overlapping >=  &0.5&0.75&88&982&1160&22.0442&0&0&258524&-25852300&  \\ 
Overlapping =  &0.5&0.9&92&1351&1749&24.5886&0&0&258802&-25880100&  \\ 
Overlapping >=  &0.5&0.9&91&1070&1336&22.5834&0&0&258712&-25871100&  \\ 
Overlapping =  &0.5&0.95&111&1414&1787&32.374&0&0&258802&-25880100&  \\ 
Overlapping >=  &0.5&0.95&83&1107&1367&20.8158&0&0&258757&-25875600&  \\ 
Overlapping =  &0.5&1&104&1448&1969&28.1096&0&0&258802&-25880100&  \\ 
Overlapping >=  &0.5&1&107&1386&1690&28.2261&0&0&258802&-25880100&  \\  \hline 
Overlapping =  &0.5&0&106&1243&1690&27.5167&0&0&324176&-32417500&  \\ 
Overlapping >=  &0.5&0&18&142&90&2.70659&0&0&315115&-31511400&  \\ 
Overlapping =  &0.5&0.5&112&1270&1768&31.0373&0&0&324176&-32417500&  \\ 
Overlapping >=  &0.5&0.5&60&776&985&14.4845&0&0&322717&-32271600&  \\ 
Overlapping =  &0.5&0.75&103&1231&1737&31.2807&0&0&324176&-32417500&  \\ 
Overlapping >=  &0.5&0.75&77&914&1193&20.5278&0&0&323848&-32384700&  \\ 
