Decomposition & coeff fixed & coeff prop & iter & cols u & cols t & CPU & CPUmp & CPUpp & LB & gap & \\ \hline  % 20_24_1_3_0_1_0

Overlapping =  & 0 & 1 & 127 & 1714 & 2084 & 34.0531 & 0 & 0 & 292348 & -2.92347e+07 &  \\ 
Overlapping =  & 0 & 1 & 171 & 1434 & 1879 & 42.0156 & 0 & 0 & 292348 & -2.92347e+07 &  \\ 
Overlapping =  & 0.25 & 1 & 97 & 1396 & 1887 & 25.3464 & 0 & 0 & 292348 & -2.92347e+07 &  \\ 
Overlapping >=  & 0.25 & 1 & 94 & 1142 & 1567 & 23.2931 & 0 & 0 & 292336 & -2.92335e+07 &  \\ 
Overlapping =  & 0.5 & 1 & 101 & 1420 & 1922 & 26.0719 & 0 & 0 & 292348 & -2.92347e+07 &  \\ 
Overlapping >=  & 0.5 & 1 & 91 & 1150 & 1499 & 22.6908 & 0 & 0 & 292324 & -2.92323e+07 &  \\ 
Overlapping =  & 0.75 & 1 & 98 & 1404 & 1946 & 25.2959 & 0 & 0 & 292348 & -2.92347e+07 &  \\ 
Overlapping >=  & 0.75 & 1 & 90 & 1139 & 1498 & 24.6381 & 0 & 0 & 292313 & -2.92312e+07 &  \\ 
Overlapping =  & 1 & 1 & 102 & 1416 & 1985 & 25.8456 & 0 & 0 & 292348 & -2.92347e+07 &  \\ 
Overlapping >=  & 1 & 1 & 83 & 1098 & 1453 & 20.2422 & 0 & 0 & 292301 & -2.923e+07 &  \\  \hline 
Overlapping =  & 0 & 1 & 141 & 1770 & 2085 & 37.2972 & 0 & 0 & 258802 & -2.58801e+07 &  \\ 
Overlapping =  & 0 & 1 & 374 & 1574 & 2103 & 89.2804 & 0 & 0 & 258802 & -2.58801e+07 &  \\ 
Overlapping =  & 0.25 & 1 & 102 & 1514 & 1917 & 26.1463 & 0 & 0 & 258802 & -2.58801e+07 &  \\ 
Overlapping >=  & 0.25 & 1 & 96 & 1315 & 1687 & 23.8413 & 0 & 0 & 258795 & -2.58794e+07 &  \\ 
Overlapping =  & 0.5 & 1 & 104 & 1448 & 1969 & 26.3664 & 0 & 0 & 258802 & -2.58801e+07 &  \\ 
Overlapping >=  & 0.5 & 1 & 107 & 1386 & 1690 & 26.8471 & 0 & 0 & 258787 & -2.58786e+07 &  \\ 
Overlapping =  & 0.75 & 1 & 101 & 1490 & 1916 & 25.4873 & 0 & 0 & 258802 & -2.58801e+07 &  \\ 
Overlapping >=  & 0.75 & 1 & 104 & 1355 & 1670 & 25.3687 & 0 & 0 & 258780 & -2.58779e+07 &  \\ 
Overlapping =  & 1 & 1 & 222 & 1527 & 2085 & 53.3085 & 0 & 0 & 258802 & -2.58801e+07 &  \\ 
