Decomposition & iter & cols u & cols t & CPU & CPUmp & CPUpp & LB & gap & \\ \hline  % 10_24_1_3_0_1_0
&&&&&&&&&
Switch ineq 0.75  &75&0&1461&35.915&6.28414&33.826&161230&0.196434&  \\ 
Switch eq 1.  &102&0&1934&54.5746&7.44264&51.3975&161230&0.196434&  \\ 
Switch ineq 1.  &76&0&1535&33.5236&4.22292&31.0827&161230&0.196434&  \\  \hline 
Switch eq 0.  &157&0&2556&66.6222&5.24699&61.5078&110816&0.0117298&  \\ 
Switch ineq 0.  &129&0&2325&42.0692&4.12698&37.9583&110816&0.0117298&  \\ 
Switch eq 0.25  &101&0&1842&35.7393&2.80982&32.962&110816&0.0117298&  \\ 
Switch ineq 0.25  &62&0&1166&16.519&1.56376&15.2249&110816&0.0117298&  \\ 
Switch eq 0.5  &131&0&2128&54.4527&3.77996&50.7164&110816&0.0117298&  \\ 
Switch ineq 0.5  &75&0&1275&20.8251&1.8884&19.3453&110816&0.0117298&  \\ 
Switch eq 0.75  &98&0&1996&31.3697&3.32345&28.0543&110816&0.0117298&  \\ 
Switch ineq 0.75  &85&0&1177&25.1221&1.69661&23.6947&110816&0.0117298&  \\ 
Switch eq 1.  &94&0&1962&28.1351&2.80029&25.2741&110816&0.0117298&  \\ 
Switch ineq 1.  &69&0&1251&21.876&1.56836&20.4734&110816&0.0117298&  \\  \hline 
Switch eq 0.  &146&0&2621&72.7195&10.4919&65.3659&168973&0.233576&  \\ 
Switch ineq 0.  &157&0&2532&84.5272&13.881&78.3701&168973&0.233576&  \\ 
Switch eq 0.25  &108&0&1931&57.971&9.27038&54.0316&168973&0.233576&  \\ 
Switch ineq 0.25  &77&0&1497&30.2859&3.85441&27.7746&168973&0.233576&  \\ 
Switch eq 0.5  &115&0&1892&64.6337&5.34515&60.7966&168973&0.233576&  \\ 
Switch ineq 0.5  &71&0&1381&27.3494&3.52076&25.0867&168973&0.233576&  \\ 
Switch eq 0.75  &95&0&1880&43.4099&5.05422&39.919&168973&0.233576&  \\ 
Switch ineq 0.75  &73&0&1432&27.6172&4.26681&25.2472&168973&0.233576&  \\ 
Switch eq 1.  &116&0&1868&68.2942&4.5708&64.4169&168973&0.233576&  \\ 
Switch ineq 1.  &74&0&1424&29.6059&5.39354&27.308&168973&0.233576&  \\  \hline 
Switch eq 0.  &131&0&2458&85.7266&9.1591&79.4868&156778&0.804231&  \\ 
Switch ineq 0.  &123&0&2247&85.8664&11.4085&80.7473&156778&0.804231&  \\ 
Switch eq 0.25  &97&0&1798&65.7752&6.53582&62.5845&156778&0.804231&  \\ 
Switch ineq 0.25  &74&0&1511&37.2992&4.34856&34.8776&156778&0.804231&  \\ 
Switch eq 0.5  &97&0&1918&61.1584&5.74763&57.5623&156778&0.804231&  \\ 
Switch ineq 0.5  &76&0&1404&54.7679&5.39838&52.4109&156778&0.804231&  \\ 
