Decomposition & iter & cols u & cols t & CPU & CPUmp & CPUpp & LB & gap & \\ \hline  % 10_24_1_3_0_1_0
&&&&&&&&&
Switch >= 0.75  &69&0&1290&22.8173&1.91162&21.4229&124863&0.0451292&  \\ 
Switch 1. &102&0&1947&50.3247&3.43709&47.5443&124863&0.0451292&  \\ 
Switch >= 1. &69&0&1320&23.3142&1.76783&21.8864&124863&0.0451292&  \\ 
Overlapping  &52&390&643&7.4033&0&0&124183&0.589222&  \\  \hline 
 Unit  &35.9&279.3&0&2.791551&0.1139993&2.600391&138606.62&8.419382&
Time  &16.5&0&255.5&0.6388193&0.1187923&0.4817712&149628.9&1.0365403&
Time 2  &20.8&0&318.9&1.446749&0.1463136&0.122779&149628.9&1.0365403&
Time 2 pmax  &15.6&0&244.4&1.0313872&0.0726975&0.0882756&149628.9&1.0365403&
Switch 0.  &129.3&0&2503.1&48.77777&9.971641&43.28724&150795&0.274312&
Switch >= 0.  &137.4&0&2404.2&52.94632&9.454192&48.27575&150795&0.274312&
Switch 0.25  &105.4&0&1977.6&39.18683&5.406965&35.88806&150795&0.274312&
Switch >= 0.25  &71.3&0&1354.9&23.80162&3.731997&22.13161&150795&0.274312&
Switch 0.5  &102.8&0&1929.7&37.98431&4.972891&35.00131&150795&0.274312&
Switch >= 0.5  &73.2&0&1365.9&25.10095&3.2451&23.39944&150795.1&0.274312&
Switch 0.75  &104.1&0&1953.1&39.25476&5.501475&36.04389&150795&0.274312&
Switch >= 0.75  &70.1&0&1360.6&23.1572&3.487178&21.48307&150795&0.274312&
Switch 1. &102.3&0&1957.5&38.52482&5.313091&35.41976&150795.1&0.274312&
Switch >= 1. &72.1&0&1359&23.60077&3.224668&21.92145&150795&0.274312&
Overlapping  &46.7&354.7&625.4&6.802281&0&0&149628.9&1.0365403&
